"","prot","annot","sulf_id","blast","id"
"1393","F7HG3_11155","GH29",34.6,"nr_id",54.3
"1394","F7HG3_11155","GH29",34.6,"self_id",100
"1395","F7HG3_11155","GH29",34.6,"dbCAN_id",54.3
"1396","F7HG3_11159","GH29",37.2,"nr_id",61.6
"1397","F7HG3_11159","GH29",37.2,"self_id",100
"1398","F7HG3_11159","GH29",37.2,"dbCAN_id",59
"1399","F7HG3_11291","GH29",32.3,"nr_id",48.3
"1400","F7HG3_11291","GH29",32.3,"self_id",100
"1401","F7HG3_11291","GH29",32.3,"dbCAN_id",48.3
"1402","F7HG3_17107","GH29",31.7,"nr_id",69.1
"1403","F7HG3_17107","GH29",31.7,"self_id",100
"1404","F7HG3_17107","GH29",31.7,"dbCAN_id",62.2
"1405","F7HG3_17735","GH29",38.7,"nr_id",62.4
"1406","F7HG3_17735","GH29",38.7,"self_id",100
"1407","F7HG3_17735","GH29",38.7,"dbCAN_id",62.4
"1408","F7HG3_19241","GH29",34.1,"nr_id",69.7
"1409","F7HG3_19241","GH29",34.1,"self_id",100
"1410","F7HG3_19241","GH29",34.1,"dbCAN_id",69.7
"1411","F7HG3_20995","GH29",34.8,"nr_id",58.7
"1412","F7HG3_20995","GH29",34.8,"self_id",99.6
"1413","F7HG3_20995","GH29",34.8,"dbCAN_id",57.3
"1414","F7HG3_23547","GH29",36.2,"nr_id",62
"1415","F7HG3_23547","GH29",36.2,"self_id",100
"1416","F7HG3_23547","GH29",36.2,"dbCAN_id",59.4
"1417","F7HG3_24510","GH29",39.7,"nr_id",61.8
"1418","F7HG3_24510","GH29",39.7,"self_id",100
"1419","F7HG3_24510","GH29",39.7,"dbCAN_id",60.1
"1420","F7HG3_34788","GH29",32,"nr_id",49.1
"1421","F7HG3_34788","GH29",32,"self_id",100
"1422","F7HG3_34788","GH29",32,"dbCAN_id",49.1
"1423","F7HG3_44594","GH29",42.6,"nr_id",62.9
"1424","F7HG3_44594","GH29",42.6,"self_id",100
"1425","F7HG3_44594","GH29",42.6,"dbCAN_id",48
"1426","F7HG3_47120","GH29",38.8,"nr_id",53
"1427","F7HG3_47120","GH29",38.8,"self_id",100
"1428","F7HG3_47120","GH29",38.8,"dbCAN_id",45.8
"1429","F7HG3_48606","GH29",38.1,"nr_id",61.9
"1430","F7HG3_48606","GH29",38.1,"self_id",99.8
"1431","F7HG3_48606","GH29",38.1,"dbCAN_id",62.7
"1432","F8HG2_01788","GH29",29.7,"nr_id",39
"1433","F8HG2_01788","GH29",29.7,"self_id",64.4
"1434","F8HG2_01788","GH29",29.7,"dbCAN_id",36.1
"1435","F8HG2_03393","GH29",35.1,"nr_id",51.9
"1436","F8HG2_03393","GH29",35.1,"self_id",66
"1437","F8HG2_03393","GH29",35.1,"dbCAN_id",45
"1438","F8HG2_07507","GH29",NA,"nr_id",56.6
"1439","F8HG2_07507","GH29",NA,"self_id",68.9
"1440","F8HG2_07507","GH29",NA,"dbCAN_id",52.9
"1441","F8HG2_07607","GH29",34.7,"nr_id",63.4
"1442","F8HG2_07607","GH29",34.7,"self_id",46.5
"1443","F8HG2_07607","GH29",34.7,"dbCAN_id",60.9
"1444","F8HG2_09985","GH29",32.1,"nr_id",50.1
"1445","F8HG2_09985","GH29",32.1,"self_id",41.7
"1446","F8HG2_09985","GH29",32.1,"dbCAN_id",48.3
"1447","R1_12_07307","GH29",34.3,"nr_id",70.3
"1448","R1_12_07307","GH29",34.3,"self_id",73.4
"1449","R1_12_07307","GH29",34.3,"dbCAN_id",47.8
"1450","R1_12_07308","GH29",35.9,"nr_id",66.1
"1451","R1_12_07308","GH29",35.9,"self_id",100
"1452","R1_12_07308","GH29",35.9,"dbCAN_id",48.9
"1453","R1_12_12422","GH29",34.3,"nr_id",69.8
"1454","R1_12_12422","GH29",34.3,"self_id",99.6
"1455","R1_12_12422","GH29",34.3,"dbCAN_id",49.7
"1456","R1_12_16180","GH29",35.9,"nr_id",59
"1457","R1_12_16180","GH29",35.9,"self_id",100
"1458","R1_12_16180","GH29",35.9,"dbCAN_id",55.9
"1459","R1_25_04424","GH29",33.8,"nr_id",62.9
"1460","R1_25_04424","GH29",33.8,"self_id",61.8
"1461","R1_25_04424","GH29",33.8,"dbCAN_id",60.4
"1462","R1_25_08441","GH29",35.3,"nr_id",68.9
"1463","R1_25_08441","GH29",35.3,"self_id",77.7
"1464","R1_25_08441","GH29",35.3,"dbCAN_id",68.9
"1465","R1_25_09273","GH29",37.8,"nr_id",61.4
"1466","R1_25_09273","GH29",37.8,"self_id",89.9
"1467","R1_25_09273","GH29",37.8,"dbCAN_id",59.4
"1468","R1_25_09279","GH29",39.2,"nr_id",65
"1469","R1_25_09279","GH29",39.2,"self_id",89.7
"1470","R1_25_09279","GH29",39.2,"dbCAN_id",62.6
"1471","R1_25_11575","GH29",33,"nr_id",50.6
"1472","R1_25_11575","GH29",33,"self_id",89.2
"1473","R1_25_11575","GH29",33,"dbCAN_id",50.6
"1474","R1_25_12020","GH29",28.7,"nr_id",59.5
"1475","R1_25_12020","GH29",28.7,"self_id",30.4
"1476","R1_25_12020","GH29",28.7,"dbCAN_id",53.7
"1477","R1_25_15093","GH29",33.7,"nr_id",59.6
"1478","R1_25_15093","GH29",33.7,"self_id",86.7
"1479","R1_25_15093","GH29",33.7,"dbCAN_id",60.2
"1480","R1_25_21106","GH29",33.3,"nr_id",53.6
"1481","R1_25_21106","GH29",33.3,"self_id",88.7
"1482","R1_25_21106","GH29",33.3,"dbCAN_id",53.6
"1483","R1_25_21976","GH29",25,"nr_id",49.9
"1484","R1_25_21976","GH29",25,"self_id",58.9
"1485","R1_25_21976","GH29",25,"dbCAN_id",48.5
"1486","R1_25_23371","GH29",36.2,"nr_id",67.7
"1487","R1_25_23371","GH29",36.2,"self_id",92.7
"1488","R1_25_23371","GH29",36.2,"dbCAN_id",69.5
"1489","R1_28_00271","GH29",38.7,"nr_id",62.4
"1490","R1_28_00271","GH29",38.7,"self_id",100
"1491","R1_28_00271","GH29",38.7,"dbCAN_id",62.4
"1492","R1_28_05378","GH29",37.5,"nr_id",64.6
"1493","R1_28_05378","GH29",37.5,"self_id",61.9
"1494","R1_28_05378","GH29",37.5,"dbCAN_id",64.6
"1495","R1_28_06931","GH29",34,"nr_id",61.2
"1496","R1_28_06931","GH29",34,"self_id",100
"1497","R1_28_06931","GH29",34,"dbCAN_id",60
"1498","R1_28_08596","GH29",40,"nr_id",64.7
"1499","R1_28_08596","GH29",40,"self_id",100
"1500","R1_28_08596","GH29",40,"dbCAN_id",63.3
"1501","R1_28_11808","GH29",31.7,"nr_id",69.1
"1502","R1_28_11808","GH29",31.7,"self_id",100
"1503","R1_28_11808","GH29",31.7,"dbCAN_id",62.2
"1504","R1_28_13629","GH29",26.6,"nr_id",48.3
"1505","R1_28_13629","GH29",26.6,"self_id",100
"1506","R1_28_13629","GH29",26.6,"dbCAN_id",46.9
"1507","R1_28_14011","GH29",34,"nr_id",54.3
"1508","R1_28_14011","GH29",34,"self_id",87
"1509","R1_28_14011","GH29",34,"dbCAN_id",54.3
"1510","R1_28_15046","GH29",37.2,"nr_id",74.8
"1511","R1_28_15046","GH29",37.2,"self_id",100
"1512","R1_28_15046","GH29",37.2,"dbCAN_id",60.6
"1513","R1_28_17708","GH29",42.5,"nr_id",72.7
"1514","R1_28_17708","GH29",42.5,"self_id",70.5
"1515","R1_28_17708","GH29",42.5,"dbCAN_id",71.1
"1516","R1_28_18206","GH29",33.2,"nr_id",55.1
"1517","R1_28_18206","GH29",33.2,"self_id",100
"1518","R1_28_18206","GH29",33.2,"dbCAN_id",53.5
"1519","R1_28_21034","GH29",36.7,"nr_id",68.2
"1520","R1_28_21034","GH29",36.7,"self_id",66.5
"1521","R1_28_21034","GH29",36.7,"dbCAN_id",68
"1522","R1_28_23716","GH29",34.6,"nr_id",54.3
"1523","R1_28_23716","GH29",34.6,"self_id",100
"1524","R1_28_23716","GH29",34.6,"dbCAN_id",54.3
"1525","R1_28_23720","GH29",37.2,"nr_id",61.6
"1526","R1_28_23720","GH29",37.2,"self_id",100
"1527","R1_28_23720","GH29",37.2,"dbCAN_id",59
"1528","R1_28_26370","GH29",35.5,"nr_id",70.6
"1529","R1_28_26370","GH29",35.5,"self_id",77.9
"1530","R1_28_26370","GH29",35.5,"dbCAN_id",70.6
"1531","R1_28_29055","GH29",30.5,"nr_id",58.6
"1532","R1_28_29055","GH29",30.5,"self_id",65.4
"1533","R1_28_29055","GH29",30.5,"dbCAN_id",56.4
"1534","R1_28_32532","GH29",38.6,"nr_id",62.9
"1535","R1_28_32532","GH29",38.6,"self_id",89.7
"1536","R1_28_32532","GH29",38.6,"dbCAN_id",61.3
"1537","R1_28_32605","GH29",30.2,"nr_id",58.4
"1538","R1_28_32605","GH29",30.2,"self_id",86.2
"1539","R1_28_32605","GH29",30.2,"dbCAN_id",57
"1540","R1_28_32643","GH29",33.5,"nr_id",52.1
"1541","R1_28_32643","GH29",33.5,"self_id",89.2
"1542","R1_28_32643","GH29",33.5,"dbCAN_id",52.1
"1543","R1_28_32663","GH29",33.7,"nr_id",59.8
"1544","R1_28_32663","GH29",33.7,"self_id",82.9
"1545","R1_28_32663","GH29",33.7,"dbCAN_id",59.8
"1546","R1_28_35129","GH29",33.1,"nr_id",49.8
"1547","R1_28_35129","GH29",33.1,"self_id",79.8
"1548","R1_28_35129","GH29",33.1,"dbCAN_id",49.8
"1549","R1_28_35935","GH29",40.5,"nr_id",72.2
"1550","R1_28_35935","GH29",40.5,"self_id",100
"1551","R1_28_35935","GH29",40.5,"dbCAN_id",72.2
"1552","R1_28_36251","GH29",34.4,"nr_id",54.9
"1553","R1_28_36251","GH29",34.4,"self_id",100
"1554","R1_28_36251","GH29",34.4,"dbCAN_id",54.9
"1555","R1_28_36370","GH29",31.4,"nr_id",59.8
"1556","R1_28_36370","GH29",31.4,"self_id",100
"1557","R1_28_36370","GH29",31.4,"dbCAN_id",58.9
"1558","R1_28_38082","GH29",36.4,"nr_id",66.9
"1559","R1_28_38082","GH29",36.4,"self_id",92.7
"1560","R1_28_38082","GH29",36.4,"dbCAN_id",66.9
"1561","R1_28_38284","GH29",36.2,"nr_id",68.6
"1562","R1_28_38284","GH29",36.2,"self_id",74.5
"1563","R1_28_38284","GH29",36.2,"dbCAN_id",68.6
"1564","R1_28_38697","GH29",34.4,"nr_id",53.9
"1565","R1_28_38697","GH29",34.4,"self_id",90.9
"1566","R1_28_38697","GH29",34.4,"dbCAN_id",53.9
"1567","R1_28_39205","GH29",NA,"nr_id",63.1
"1568","R1_28_39205","GH29",NA,"self_id",100
"1569","R1_28_39205","GH29",NA,"dbCAN_id",58.3
"1570","R1_28_39764","GH29",36.3,"nr_id",66.2
"1571","R1_28_39764","GH29",36.3,"self_id",78.7
"1572","R1_28_39764","GH29",36.3,"dbCAN_id",66.2
"1573","R1_28_40839","GH29",45.5,"nr_id",61
"1574","R1_28_40839","GH29",45.5,"self_id",100
"1575","R1_28_40839","GH29",45.5,"dbCAN_id",59.9
"1576","R1_28_44316","GH29",41.6,"nr_id",63.4
"1577","R1_28_44316","GH29",41.6,"self_id",100
"1578","R1_28_44316","GH29",41.6,"dbCAN_id",47.1
"1579","R1_28_46183","GH29",29.4,"nr_id",58
"1580","R1_28_46183","GH29",29.4,"self_id",100
"1581","R1_28_46183","GH29",29.4,"dbCAN_id",58.4
"1582","R1_28_46294","GH29",40.2,"nr_id",63.9
"1583","R1_28_46294","GH29",40.2,"self_id",86.6
"1584","R1_28_46294","GH29",40.2,"dbCAN_id",63.9
"1585","R1_28_48083","GH29",33.7,"nr_id",48.5
"1586","R1_28_48083","GH29",33.7,"self_id",87.5
"1587","R1_28_48083","GH29",33.7,"dbCAN_id",48.5
"1588","R1_28_48124","GH29",37.5,"nr_id",66.9
"1589","R1_28_48124","GH29",37.5,"self_id",82.3
"1590","R1_28_48124","GH29",37.5,"dbCAN_id",66.9
"1591","R1_28_48141","GH29",32.3,"nr_id",48.3
"1592","R1_28_48141","GH29",32.3,"self_id",100
"1593","R1_28_48141","GH29",32.3,"dbCAN_id",48.3
"1594","R1_28_49801","GH29",29.1,"nr_id",63.8
"1595","R1_28_49801","GH29",29.1,"self_id",85.6
"1596","R1_28_49801","GH29",29.1,"dbCAN_id",60.8
"1597","R1_28_53422","GH29",38.3,"nr_id",62.2
"1598","R1_28_53422","GH29",38.3,"self_id",94.1
"1599","R1_28_53422","GH29",38.3,"dbCAN_id",59.5
"1600","R1_28_54884","GH29",33.9,"nr_id",54.1
"1601","R1_28_54884","GH29",33.9,"self_id",90.9
"1602","R1_28_54884","GH29",33.9,"dbCAN_id",54.1
"1603","R1_28_55027","GH29",44,"nr_id",62.8
"1604","R1_28_55027","GH29",44,"self_id",90.4
"1605","R1_28_55027","GH29",44,"dbCAN_id",49.4
"1606","R1_28_55293","GH29",32,"nr_id",49.1
"1607","R1_28_55293","GH29",32,"self_id",100
"1608","R1_28_55293","GH29",32,"dbCAN_id",49.1
"1609","R1_28_55688","GH29",36.6,"nr_id",77.3
"1610","R1_28_55688","GH29",36.6,"self_id",77.6
"1611","R1_28_55688","GH29",36.6,"dbCAN_id",64.3
"1612","R1_28_63194","GH29",36.8,"nr_id",63.6
"1613","R1_28_63194","GH29",36.8,"self_id",100
"1614","R1_28_63194","GH29",36.8,"dbCAN_id",62.6
"1615","R1_28_63422","GH29",31.7,"nr_id",57.1
"1616","R1_28_63422","GH29",31.7,"self_id",90.1
"1617","R1_28_63422","GH29",31.7,"dbCAN_id",56
"1618","R1_28_64370","GH29",38.1,"nr_id",63
"1619","R1_28_64370","GH29",38.1,"self_id",94.1
"1620","R1_28_64370","GH29",38.1,"dbCAN_id",60.1
"1621","R1_28_64511","GH29",36.3,"nr_id",56.2
"1622","R1_28_64511","GH29",36.3,"self_id",100
"1623","R1_28_64511","GH29",36.3,"dbCAN_id",55.4
"1624","R1_28_64849","GH29",31.3,"nr_id",57
"1625","R1_28_64849","GH29",31.3,"self_id",99.8
"1626","R1_28_64849","GH29",31.3,"dbCAN_id",56.8
"1627","R1_28_67757","GH29",38.8,"nr_id",53
"1628","R1_28_67757","GH29",38.8,"self_id",100
"1629","R1_28_67757","GH29",38.8,"dbCAN_id",45.8
"1630","R1_28_73961","GH29",35.6,"nr_id",52.7
"1631","R1_28_73961","GH29",35.6,"self_id",93.8
"1632","R1_28_73961","GH29",35.6,"dbCAN_id",46.4
"1633","R1_28_75887","GH29",39.2,"nr_id",66.1
"1634","R1_28_75887","GH29",39.2,"self_id",85.7
"1635","R1_28_75887","GH29",39.2,"dbCAN_id",62.9
"1636","R1_28_83932","GH29",32.9,"nr_id",56
"1637","R1_28_83932","GH29",32.9,"self_id",100
"1638","R1_28_83932","GH29",32.9,"dbCAN_id",54.9
"1639","R1_28_90451","GH29",36,"nr_id",51.1
"1640","R1_28_90451","GH29",36,"self_id",92.8
"1641","R1_28_90451","GH29",36,"dbCAN_id",47.7
"1642","R1_29_00263","GH29",27.8,"nr_id",99
"1643","R1_29_00263","GH29",27.8,"self_id",70
"1644","R1_29_00263","GH29",27.8,"dbCAN_id",77.4
"1645","R1_29_07292","GH29",33.9,"nr_id",99.8
"1646","R1_29_07292","GH29",33.9,"self_id",100
"1647","R1_29_07292","GH29",33.9,"dbCAN_id",99.8
"1648","R1_29_10238","GH29",27.5,"nr_id",99.1
"1649","R1_29_10238","GH29",27.5,"self_id",38.6
"1650","R1_29_10238","GH29",27.5,"dbCAN_id",81
"1651","R1_43_09798","GH29",35.4,"nr_id",98.6
"1652","R1_43_09798","GH29",35.4,"self_id",99
"1653","R1_43_09798","GH29",35.4,"dbCAN_id",99
"1654","R1_6_04905","GH29",35.9,"nr_id",59
"1655","R1_6_04905","GH29",35.9,"self_id",100
"1656","R1_6_04905","GH29",35.9,"dbCAN_id",55.9
"1657","R1_6_10266","GH29",33.4,"nr_id",53.8
"1658","R1_6_10266","GH29",33.4,"self_id",70
"1659","R1_6_10266","GH29",33.4,"dbCAN_id",54.1
"1660","R1_6_11150","GH29",36.8,"nr_id",67.2
"1661","R1_6_11150","GH29",36.8,"self_id",77.4
"1662","R1_6_11150","GH29",36.8,"dbCAN_id",64.2
"1663","R1_6_15827","GH29",35.1,"nr_id",62.8
"1664","R1_6_15827","GH29",35.1,"self_id",34.8
"1665","R1_6_15827","GH29",35.1,"dbCAN_id",59.6
"1666","R1_6_17418","GH29",26.6,"nr_id",69.2
"1667","R1_6_17418","GH29",26.6,"self_id",67.3
"1668","R1_6_17418","GH29",26.6,"dbCAN_id",64.9
"1669","R1_6_17726","GH29",33.3,"nr_id",53.6
"1670","R1_6_17726","GH29",33.3,"self_id",76.5
"1671","R1_6_17726","GH29",33.3,"dbCAN_id",53.8
"1672","R1_6_17813","GH29",31.9,"nr_id",39
"1673","R1_6_17813","GH29",31.9,"self_id",46.9
"1674","R1_6_17813","GH29",31.9,"dbCAN_id",29.9
"1675","R1_6_18135","GH29",32.7,"nr_id",49.2
"1676","R1_6_18135","GH29",32.7,"self_id",87.5
"1677","R1_6_18135","GH29",32.7,"dbCAN_id",49.2
"1678","R1_6_18932","GH29",34.7,"nr_id",61.8
"1679","R1_6_18932","GH29",34.7,"self_id",86.7
"1680","R1_6_18932","GH29",34.7,"dbCAN_id",60.5
"1681","R1_6_20392","GH29",36.1,"nr_id",63.5
"1682","R1_6_20392","GH29",36.1,"self_id",65.6
"1683","R1_6_20392","GH29",36.1,"dbCAN_id",63.5
"1684","R1_6_20396","GH29",37.8,"nr_id",67.3
"1685","R1_6_20396","GH29",37.8,"self_id",70.4
"1686","R1_6_20396","GH29",37.8,"dbCAN_id",66.4
"1687","R1_6_22741","GH29",37.2,"nr_id",63.9
"1688","R1_6_22741","GH29",37.2,"self_id",82.3
"1689","R1_6_22741","GH29",37.2,"dbCAN_id",63.9
"1690","R1_6_24794","GH29",36.4,"nr_id",51.8
"1691","R1_6_24794","GH29",36.4,"self_id",92.6
"1692","R1_6_24794","GH29",36.4,"dbCAN_id",46.2
"1693","R1_6_24798","GH29",43.5,"nr_id",63.7
"1694","R1_6_24798","GH29",43.5,"self_id",90.4
"1695","R1_6_24798","GH29",43.5,"dbCAN_id",49.2
"1696","R1_6_26262","GH29",41.3,"nr_id",68.9
"1697","R1_6_26262","GH29",41.3,"self_id",70.4
"1698","R1_6_26262","GH29",41.3,"dbCAN_id",65.7
"1699","R1_6_27161","GH29",37.7,"nr_id",51.4
"1700","R1_6_27161","GH29",37.7,"self_id",69.1
"1701","R1_6_27161","GH29",37.7,"dbCAN_id",47
"1702","R1_6_27163","GH29",34.2,"nr_id",44.2
"1703","R1_6_27163","GH29",34.2,"self_id",54.5
"1704","R1_6_27163","GH29",34.2,"dbCAN_id",46.4
"1705","R1_6_27164","GH29",35.2,"nr_id",47.8
"1706","R1_6_27164","GH29",35.2,"self_id",54.6
"1707","R1_6_27164","GH29",35.2,"dbCAN_id",51.7
"1708","R1_6_27640","GH29",39.4,"nr_id",70.7
"1709","R1_6_27640","GH29",39.4,"self_id",81
"1710","R1_6_27640","GH29",39.4,"dbCAN_id",72.9
"1711","R1_6_27976","GH29",34.4,"nr_id",57.9
"1712","R1_6_27976","GH29",34.4,"self_id",59.3
"1713","R1_6_27976","GH29",34.4,"dbCAN_id",57.9
"1714","R1_6_29195","GH29",36.7,"nr_id",71.3
"1715","R1_6_29195","GH29",36.7,"self_id",61.1
"1716","R1_6_29195","GH29",36.7,"dbCAN_id",64.8
"1717","R1_6_29202","GH29",33,"nr_id",55.2
"1718","R1_6_29202","GH29",33,"self_id",70
"1719","R1_6_29202","GH29",33,"dbCAN_id",55.2
"1720","R1_6_29205","GH29",41.9,"nr_id",68.2
"1721","R1_6_29205","GH29",41.9,"self_id",70
"1722","R1_6_29205","GH29",41.9,"dbCAN_id",68.9
"1723","R1_6_29452","GH29",38.8,"nr_id",67.3
"1724","R1_6_29452","GH29",38.8,"self_id",73.9
"1725","R1_6_29452","GH29",38.8,"dbCAN_id",66.4
"1726","R1_6_29956","GH29",33.4,"nr_id",54.6
"1727","R1_6_29956","GH29",33.4,"self_id",88.4
"1728","R1_6_29956","GH29",33.4,"dbCAN_id",54.6
"1729","R1_6_31072","GH29",35.5,"nr_id",72.9
"1730","R1_6_31072","GH29",35.5,"self_id",80.9
"1731","R1_6_31072","GH29",35.5,"dbCAN_id",48.1
"1732","R1_6_32009","GH29",31.7,"nr_id",59.4
"1733","R1_6_32009","GH29",31.7,"self_id",37.1
"1734","R1_6_32009","GH29",31.7,"dbCAN_id",57.6
"1735","R1_6_32645","GH29",34,"nr_id",71.5
"1736","R1_6_32645","GH29",34,"self_id",99.6
"1737","R1_6_32645","GH29",34,"dbCAN_id",49.7
"1738","R1_6_33280","GH29",58.2,"nr_id",68.6
"1739","R1_6_33280","GH29",58.2,"self_id",73
"1740","R1_6_33280","GH29",58.2,"dbCAN_id",47.7
"1741","R1_6_34003","GH29",36.1,"nr_id",77
"1742","R1_6_34003","GH29",36.1,"self_id",77.6
"1743","R1_6_34003","GH29",36.1,"dbCAN_id",61.1
"1744","R1_6_36008","GH29",57.7,"nr_id",67.6
"1745","R1_6_36008","GH29",57.7,"self_id",73
"1746","R1_6_36008","GH29",57.7,"dbCAN_id",46.4
"1747","R1_6_37604","GH29",33.5,"nr_id",53.1
"1748","R1_6_37604","GH29",33.5,"self_id",88.3
"1749","R1_6_37604","GH29",33.5,"dbCAN_id",53.1
"1750","R1_6_37606","GH29",45.7,"nr_id",60
"1751","R1_6_37606","GH29",45.7,"self_id",90.2
"1752","R1_6_37606","GH29",45.7,"dbCAN_id",58.7
"1753","R1_6_38906","GH29",35.2,"nr_id",72
"1754","R1_6_38906","GH29",35.2,"self_id",80.9
"1755","R1_6_38906","GH29",35.2,"dbCAN_id",51.2
"1756","R1_6_39924","GH29",31.7,"nr_id",54.5
"1757","R1_6_39924","GH29",31.7,"self_id",59.3
"1758","R1_6_39924","GH29",31.7,"dbCAN_id",51.2
"1759","R1_6_39925","GH29",NA,"nr_id",56.1
"1760","R1_6_39925","GH29",NA,"self_id",61.7
"1761","R1_6_39925","GH29",NA,"dbCAN_id",52.3
"1762","R1_6_42182","GH29",38.4,"nr_id",64.6
"1763","R1_6_42182","GH29",38.4,"self_id",73.6
"1764","R1_6_42182","GH29",38.4,"dbCAN_id",60.3
"1765","R1_6_43780","GH29",32.4,"nr_id",58.9
"1766","R1_6_43780","GH29",32.4,"self_id",86
"1767","R1_6_43780","GH29",32.4,"dbCAN_id",57.1
"1768","R1_6_45260","GH29",35.9,"nr_id",66.1
"1769","R1_6_45260","GH29",35.9,"self_id",100
"1770","R1_6_45260","GH29",35.9,"dbCAN_id",48.9
"1771","R1_6_46290","GH29",35,"nr_id",62.8
"1772","R1_6_46290","GH29",35,"self_id",92.6
"1773","R1_6_46290","GH29",35,"dbCAN_id",63
"1774","R1_6_47039","GH29",37.8,"nr_id",42.4
"1775","R1_6_47039","GH29",37.8,"self_id",79.5
"1776","R1_6_47039","GH29",37.8,"dbCAN_id",42.4
"1777","R1_6_52623","GH29",38.4,"nr_id",59.7
"1778","R1_6_52623","GH29",38.4,"self_id",85.5
"1779","R1_6_52623","GH29",38.4,"dbCAN_id",59.4
"1780","R2_24_00954","GH29",43,"nr_id",99.8
"1781","R2_24_00954","GH29",43,"self_id",50.4
"1782","R2_24_00954","GH29",43,"dbCAN_id",92.9
"1783","R2_24_13682","GH29",26.7,"nr_id",89.7
"1784","R2_24_13682","GH29",26.7,"self_id",76.7
"1785","R2_24_13682","GH29",26.7,"dbCAN_id",89.6
"1786","R2_24_13684","GH29",32.6,"nr_id",92.3
"1787","R2_24_13684","GH29",32.6,"self_id",81.8
"1788","R2_24_13684","GH29",32.6,"dbCAN_id",92.3
"1789","R2_24_13853","GH29",37.6,"nr_id",67.7
"1790","R2_24_13853","GH29",37.6,"self_id",55.1
"1791","R2_24_13853","GH29",37.6,"dbCAN_id",65.1
"1792","R2_24_14221","GH29",36,"nr_id",84.8
"1793","R2_24_14221","GH29",36,"self_id",73.2
"1794","R2_24_14221","GH29",36,"dbCAN_id",84.8
"1795","R2_24_14760","GH29",31.2,"nr_id",36.2
"1796","R2_24_14760","GH29",31.2,"self_id",32.8
"1797","R2_24_14760","GH29",31.2,"dbCAN_id",36.2
"1798","R2_26_00557","GH29",33.6,"nr_id",74
"1799","R2_26_00557","GH29",33.6,"self_id",55.1
"1800","R2_26_00557","GH29",33.6,"dbCAN_id",68.7
"1801","R2_26_00983","GH29",35.6,"nr_id",77.4
"1802","R2_26_00983","GH29",35.6,"self_id",65.9
"1803","R2_26_00983","GH29",35.6,"dbCAN_id",64.1
"1804","R2_26_01022","GH29",33.6,"nr_id",72
"1805","R2_26_01022","GH29",33.6,"self_id",60.5
"1806","R2_26_01022","GH29",33.6,"dbCAN_id",70.1
"1807","R2_26_01024","GH29",28.1,"nr_id",71
"1808","R2_26_01024","GH29",28.1,"self_id",63.5
"1809","R2_26_01024","GH29",28.1,"dbCAN_id",66.2
"1810","R2_26_06258","GH29",25.9,"nr_id",51.3
"1811","R2_26_06258","GH29",25.9,"self_id",24.7
"1812","R2_26_06258","GH29",25.9,"dbCAN_id",48.9
"1813","R2_26_06620","GH29",38.3,"nr_id",67.1
"1814","R2_26_06620","GH29",38.3,"self_id",50.4
"1815","R2_26_06620","GH29",38.3,"dbCAN_id",61.8
"1816","R2_26_08923","GH29",35.1,"nr_id",81.2
"1817","R2_26_08923","GH29",35.1,"self_id",35.4
"1818","R2_26_08923","GH29",35.1,"dbCAN_id",81
"1819","R2_26_08939","GH29",28.8,"nr_id",72.9
"1820","R2_26_08939","GH29",28.8,"self_id",28.8
"1821","R2_26_08939","GH29",28.8,"dbCAN_id",67.4
"1822","R2_26_10713","GH29",31.9,"nr_id",71.9
"1823","R2_26_10713","GH29",31.9,"self_id",63.6
"1824","R2_26_10713","GH29",31.9,"dbCAN_id",63
"1825","R2_26_11037","GH29",30.5,"nr_id",98.2
"1826","R2_26_11037","GH29",30.5,"self_id",70.3
"1827","R2_26_11037","GH29",30.5,"dbCAN_id",98.2
"1828","R2_26_12223","GH29",34.9,"nr_id",59.7
"1829","R2_26_12223","GH29",34.9,"self_id",34
"1830","R2_26_12223","GH29",34.9,"dbCAN_id",42.5
"1831","R2_26_12684","GH29",39.2,"nr_id",71.2
"1832","R2_26_12684","GH29",39.2,"self_id",64.8
"1833","R2_26_12684","GH29",39.2,"dbCAN_id",71.2
"1834","R2_26_13465","GH29",38.1,"nr_id",69
"1835","R2_26_13465","GH29",38.1,"self_id",65.4
"1836","R2_26_13465","GH29",38.1,"dbCAN_id",67.4
"1837","R2_26_13648","GH29",34.1,"nr_id",97.6
"1838","R2_26_13648","GH29",34.1,"self_id",44.2
"1839","R2_26_13648","GH29",34.1,"dbCAN_id",97.7
"1840","R2_26_15237","GH29",29.3,"nr_id",96.1
"1841","R2_26_15237","GH29",29.3,"self_id",76.7
"1842","R2_26_15237","GH29",29.3,"dbCAN_id",96.1
"1843","R2_26_15239","GH29",29.3,"nr_id",97
"1844","R2_26_15239","GH29",29.3,"self_id",81.8
"1845","R2_26_15239","GH29",29.3,"dbCAN_id",97
"1846","R2_26_16143","GH29",33.5,"nr_id",63.2
"1847","R2_26_16143","GH29",33.5,"self_id",63.6
"1848","R2_26_16143","GH29",33.5,"dbCAN_id",60.3
"1849","R2_26_17685","GH29",33.8,"nr_id",98.6
"1850","R2_26_17685","GH29",33.8,"self_id",73.2
"1851","R2_26_17685","GH29",33.8,"dbCAN_id",98.6
"1852","R2_26_20338","GH29",35.8,"nr_id",64.9
"1853","R2_26_20338","GH29",35.8,"self_id",64.9
"1854","R2_26_20338","GH29",35.8,"dbCAN_id",64.9
